Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,MANUFACTURER_PART_NUMBER,Dept,Class,Fine,Classpath,Product Name,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,ATTRIBUTE_LABEL_1,ATTRIBUTE_LABEL_2,ATTRIBUTE_LABEL_3,ATTRIBUTE_LABEL_4,ATTRIBUTE_LABEL_5,ATTRIBUTE_LABEL_6,ATTRIBUTE_LABEL_7,ATTRIBUTE_LABEL_8,ATTRIBUTE_LABEL_9,ATTRIBUTE_LABEL_10,ATTRIBUTE_VALUE_1,ATTRIBUTE_VALUE_2,ATTRIBUTE_VALUE_3,ATTRIBUTE_VALUE_4,ATTRIBUTE_VALUE_5,ATTRIBUTE_VALUE_6,ATTRIBUTE_VALUE_7,ATTRIBUTE_VALUE_8,ATTRIBUTE_VALUE_9,ATTRIBUTE_VALUE_10,ATTRIBUTE_UOM_1,ATTRIBUTE_UOM_2,ATTRIBUTE_UOM_3,ATTRIBUTE_UOM_4,ATTRIBUTE_UOM_5,ATTRIBUTE_UOM_6,ATTRIBUTE_UOM_7,ATTRIBUTE_UOM_8,ATTRIBUTE_UOM_9,ATTRIBUTE_UOM_10,_classification_confidence,_classification_method,_brand_resolution_method,_enriched,_enrichment_source,_source_tier,_exact_mpn_verified,_enrichment_error,_invoice_desc_ok,_mobile_desc_ok
1513717,1nx6-16' Honey Grove Sq Edge - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513717,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513717",PRODUCT,TREX® 1513717 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197992, Requested 2976. Please try again in 6m58.176s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-enhance-naturals-decking-honey-grove,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197969, Requested 5410. Please try again in 24m19.728s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513718,1nx6-20' Honey Grove Sq Edge - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513718,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513718",PRODUCT,TREX® 1513718 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197967, Requested 2976. Please try again in 6m47.376s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-enhance-naturals-decking-honey-grove,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197949, Requested 5410. Please try again in 24m11.088s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513719,1nx6-12' Honey Grove Grooved - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513719,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513719",PRODUCT,TREX® 1513719 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197948, Requested 2976. Please try again in 6m39.168s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-enhance-naturals-decking-honey-grove,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197928, Requested 5410. Please try again in 24m2.016s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513720,1nx6-16' Honey Grove Grooved - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513720,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513720",PRODUCT,TREX® 1513720 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197926, Requested 2976. Please try again in 6m29.664s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-enhance-naturals-decking-honey-grove,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197908, Requested 5410. Please try again in 23m53.376s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513721,1nx6-20' Honey Grove Grooved - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513721,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513721",PRODUCT,TREX® 1513721 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197906, Requested 2976. Please try again in 6m21.024s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-enhance-naturals-decking-honey-grove,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197887, Requested 5410. Please try again in 23m44.303999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513724,1nx6-16' Tide Pool Sq Edge - Trex Enhance Basics Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513724,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513724",PRODUCT,TREX® 1513724 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197886, Requested 2975. Please try again in 6m11.952s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.dunnlumber.com/all-departments/deck-hqr/decking/composite-decking/trex-decking-tide-pool-5-4x6-grooved-enhance-basics-collection-txdtpgv546grp.html,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197843, Requested 3078. Please try again in 6m37.871999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513725,1nx6-20' Tide Pool Sq Edge - Trex Enhance Basics Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513725,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513725",PRODUCT,TREX® 1513725 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197842, Requested 2975. Please try again in 5m52.944s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.dunnlumber.com/all-departments/deck-hqr/decking/composite-decking/trex-decking-tide-pool-5-4x6-grooved-enhance-basics-collection-txdtpgv546grp.html,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197803, Requested 3078. Please try again in 6m20.592s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513726,1nx6-12' Tide Pool Grooved - Trex Enhance Basics Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513726,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513726",PRODUCT,TREX® 1513726 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197801, Requested 2975. Please try again in 5m35.232s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-enhance-basics-decking-tide-pool,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197787, Requested 5523. Please try again in 23m49.919999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513727,1nx6-16' Tide Pool Grooved - Trex Enhance Basics Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513727,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513727",PRODUCT,TREX® 1513727 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197785, Requested 2975. Please try again in 5m28.32s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-enhance-basics-decking-tide-pool,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197757, Requested 5523. Please try again in 23m36.96s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513728,1nx6-20' Tide Pool Grooved - Trex Enhance Basics Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513728,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513728",PRODUCT,TREX® 1513728 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197755, Requested 2975. Please try again in 5m15.36s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-enhance-basics-decking-tide-pool,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197727, Requested 5523. Please try again in 23m24s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543076016,1nx6-16' Cinnamon Cove Sq Edge - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,543076016,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543076016",PRODUCT,TREX® 543076016 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197725, Requested 2976. Please try again in 5m2.832s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-enhance-naturals-decking-cinnamon-cove,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197719, Requested 3117. Please try again in 6m1.152s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543076020,1nx6-20' Cinnamon Cove Sq Edge - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,543076020,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543076020",PRODUCT,TREX® 543076020 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197719, Requested 2976. Please try again in 5m0.24s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-enhance-naturals-decking-cinnamon-cove,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197713, Requested 3117. Please try again in 5m58.56s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543076412,1nx6-12' Cinnamon Cove Grooved - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,543076412,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543076412",PRODUCT,TREX® 543076412 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197712, Requested 2976. Please try again in 4m57.216s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-enhance-naturals-decking-cinnamon-cove,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197695, Requested 3117. Please try again in 5m50.784s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543076416,1nx6-16' Cinnamon Cove Grooved - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,543076416,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543076416",PRODUCT,TREX® 543076416 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197693, Requested 2976. Please try again in 4m49.008s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-enhance-naturals-decking-cinnamon-cove,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197672, Requested 3117. Please try again in 5m40.847999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543076420,1nx6-20' Cinnamon Cove Grooved - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,543076420,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543076420",PRODUCT,TREX® 543076420 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197671, Requested 2976. Please try again in 4m39.504s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-enhance-naturals-decking-cinnamon-cove,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197652, Requested 3117. Please try again in 5m32.208s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
