Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,MANUFACTURER_PART_NUMBER,Dept,Class,Fine,Classpath,Product Name,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,ATTRIBUTE_LABEL_1,ATTRIBUTE_LABEL_2,ATTRIBUTE_LABEL_3,ATTRIBUTE_LABEL_4,ATTRIBUTE_LABEL_5,ATTRIBUTE_LABEL_6,ATTRIBUTE_LABEL_7,ATTRIBUTE_LABEL_8,ATTRIBUTE_LABEL_9,ATTRIBUTE_LABEL_10,ATTRIBUTE_VALUE_1,ATTRIBUTE_VALUE_2,ATTRIBUTE_VALUE_3,ATTRIBUTE_VALUE_4,ATTRIBUTE_VALUE_5,ATTRIBUTE_VALUE_6,ATTRIBUTE_VALUE_7,ATTRIBUTE_VALUE_8,ATTRIBUTE_VALUE_9,ATTRIBUTE_VALUE_10,ATTRIBUTE_UOM_1,ATTRIBUTE_UOM_2,ATTRIBUTE_UOM_3,ATTRIBUTE_UOM_4,ATTRIBUTE_UOM_5,ATTRIBUTE_UOM_6,ATTRIBUTE_UOM_7,ATTRIBUTE_UOM_8,ATTRIBUTE_UOM_9,ATTRIBUTE_UOM_10,_classification_confidence,_classification_method,_brand_resolution_method,_enriched,_enrichment_source,_invoice_desc_ok,_mobile_desc_ok
467316,467316 150W Sodium Med 21k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Signify North America Corporation,Philips,467316,Electrical,Lighting,Light Fixtures,Electrical>Lighting>Light Fixtures,Sodium Light Fixture,"Signify North America Corporation Philips, Sodium Light Fixture, 467316",SODIUM LIGHT FIXTURE,Philips® 467316 Sodium Light Fixture,Philips® Sodium Light Fixture,Sodium Light Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,llm,direct_lookup,False,,True,True
S3709,S3709 25W Incan 27K,-- Unbranded --,-- No Unilog Brand --,Satco,Satco Prod Inc (5573),"Satco Products, Inc.",Satco,S3709,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Satco Products, Inc., Product, S3709",PRODUCT,Satco® S3709 Product,Satco® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99981, Requested 891. Please try again in 12m33.408s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
S4720,S4720 25W Incan 27K,-- Unbranded --,-- No Unilog Brand --,Satco,Satco Prod Inc (5573),"Satco Products, Inc.",Satco,S4720,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Satco Products, Inc., Product, S4720",PRODUCT,Satco® S4720 Product,Satco® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99961, Requested 888. Please try again in 12m13.536s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
S3720,S3720 40w Inc A15 Med 26k,-- Unbranded --,-- No Unilog Brand --,Satco,Satco Prod Inc (5573),"Satco Products, Inc.",Satco,S3720,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Satco Products, Inc., Product, S3720",PRODUCT,Satco® S3720 Product,Satco® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99942, Requested 1061. Please try again in 14m26.592s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
S3702,S3702 40W Incan Med 27K,-- Unbranded --,-- No Unilog Brand --,Satco,Satco Prod Inc (5573),"Satco Products, Inc.",Satco,S3702,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Satco Products, Inc., Product, S3702",PRODUCT,Satco® S3702 Product,Satco® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99924, Requested 892. Please try again in 11m45.024s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
S3703,S3703 40W Incan Med 27K,-- Unbranded --,-- No Unilog Brand --,Satco,Satco Prod Inc (5573),"Satco Products, Inc.",Satco,S3703,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Satco Products, Inc., Product, S3703",PRODUCT,Satco® S3703 Product,Satco® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99904, Requested 892. Please try again in 11m27.744s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
S3797,S3797 4W Incan Cand 27K 2pk,-- Unbranded --,-- No Unilog Brand --,Satco,Satco Prod Inc (5573),"Satco Products, Inc.",Satco,S3797,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Satco Products, Inc., Product, S3797",PRODUCT,Satco® S3797 Product,Satco® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99885, Requested 895. Please try again in 11m13.92s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
S4724,S4724 4W Incan Cand 27K 4pk,-- Unbranded --,-- No Unilog Brand --,Satco,Satco Prod Inc (5573),"Satco Products, Inc.",Satco,S4724,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Satco Products, Inc., Product, S4724",PRODUCT,Satco® S4724 Product,Satco® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99865, Requested 892. Please try again in 10m54.048s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
S4717,S4717 6W Incan Cand 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Satco,Satco Prod Inc (5573),"Satco Products, Inc.",Satco,S4717,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Satco Products, Inc., Product, S4717",PRODUCT,Satco® S4717 Product,Satco® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99845, Requested 895. Please try again in 10m39.36s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
S3794,S3794 7W Incan Med 27K,-- Unbranded --,-- No Unilog Brand --,Satco,Satco Prod Inc (5573),"Satco Products, Inc.",Satco,S3794,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Satco Products, Inc., Product, S3794",PRODUCT,Satco® S3794 Product,Satco® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99826, Requested 892. Please try again in 10m20.352s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
S3795,S3795 7W Incan Med 27K,-- Unbranded --,-- No Unilog Brand --,Satco,Satco Prod Inc (5573),"Satco Products, Inc.",Satco,S3795,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Satco Products, Inc., Product, S3795",PRODUCT,Satco® S3795 Product,Satco® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99806, Requested 889. Please try again in 10m0.48s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
S4726,S4726 7W Incan Cand 27K 4pk,-- Unbranded --,-- No Unilog Brand --,Satco,Satco Prod Inc (5573),"Satco Products, Inc.",Satco,S4726,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Satco Products, Inc., Product, S4726",PRODUCT,Satco® S4726 Product,Satco® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99787, Requested 895. Please try again in 9m49.247999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
S11429,S11429 60W Led Bulb 27K,-- Unbranded --,-- No Unilog Brand --,Satco,Satco Prod Inc (5573),"Satco Products, Inc.",Satco,S11429,Electrical,Lighting,LED Bulbs,Electrical>Lighting>LED Bulbs,LED Bulb,"Satco Products, Inc., LED Bulb, S11429",LED BULB,Satco® S11429 LED Bulb,Satco® LED Bulb,LED Bulb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,rule,direct_lookup,False,,True,False
S21354,S21354 8W Led T9 Med 27k,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),"Satco Products, Inc.",Satco®,S21354,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Satco Products, Inc., Product, S21354",PRODUCT,Satco® S21354 Product,Satco® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99749, Requested 1061. Please try again in 11m39.839999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
S21363,S21363 8W Led Edison ST19 27K,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),"Satco Products, Inc.",Satco®,S21363,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Satco Products, Inc., Product, S21363",PRODUCT,Satco® S21363 Product,Satco® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99730, Requested 890. Please try again in 8m55.679999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
S11445,S11445 12W Led Med 30k Motion,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),"Satco Products, Inc.",Satco®,S11445,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Satco Products, Inc., Product, S11445",PRODUCT,Satco® S11445 Product,Satco® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99710, Requested 1060. Please try again in 11m5.28s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
567313,567313 50W Led MR16 30K 3pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Signify North America Corporation,Philips,567313,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Signify North America Corporation Philips, Product, 567313",PRODUCT,Philips® 567313 Product,Philips® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99691, Requested 1063. Please try again in 10m51.456s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
586875,586875 60W Led Multi CCT 4pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Signify North America Corporation,Philips,586875,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Signify North America Corporation Philips, Product, 586875",PRODUCT,Philips® 586875 Product,Philips® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99671, Requested 1060. Please try again in 10m31.584s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
576355,576355 60/100/150 Led Med 50k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Signify North America Corporation,Philips,576355,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Signify North America Corporation Philips, Product, 576355",PRODUCT,Philips® 576355 Product,Philips® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99652, Requested 1062. Please try again in 10m16.896s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
576363,576363 100/150/200 Led Med 27k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Signify North America Corporation,Philips,576363,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Signify North America Corporation Philips, Product, 576363",PRODUCT,Philips® 576363 Product,Philips® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99632, Requested 1062. Please try again in 9m59.616s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
565374,565374 75W Led A19 Med 27k 4pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Signify North America Corporation,Philips,565374,Electrical,Lighting,LED Bulbs,Electrical>Lighting>LED Bulbs,LED Bulb,"Signify North America Corporation Philips, LED Bulb, 565374",LED BULB,Philips® 565374 LED Bulb,Philips® LED Bulb,LED Bulb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,rule,direct_lookup,False,,True,False
565390,565390 75W Led A19 Med 50k 4pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Signify North America Corporation,Philips,565390,Electrical,Lighting,LED Bulbs,Electrical>Lighting>LED Bulbs,LED Bulb,"Signify North America Corporation Philips, LED Bulb, 565390",LED BULB,Philips® 565390 LED Bulb,Philips® LED Bulb,LED Bulb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,rule,direct_lookup,False,,True,False
576371,576371 100/150/200 Led Med 50k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Signify North America Corporation,Philips,576371,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Signify North America Corporation Philips, Product, 576371",PRODUCT,Philips® 576371 Product,Philips® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99576, Requested 1062. Please try again in 9m11.232s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
576496,576496 45W Led R20 Med 27k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Signify North America Corporation,Philips,576496,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Signify North America Corporation Philips, Product, 576496",PRODUCT,Philips® 576496 Product,Philips® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99556, Requested 1061. Please try again in 8m53.087999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
564856,564856 40W Led ST19 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Signify North America Corporation,Philips,564856,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Signify North America Corporation Philips, Product, 564856",PRODUCT,Philips® 564856 Product,Philips® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99536, Requested 1063. Please try again in 8m37.535999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
565796,565796 60W Led A19 Med 20k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Signify North America Corporation,Philips,565796,Electrical,Lighting,LED Bulbs,Electrical>Lighting>LED Bulbs,LED Bulb,"Signify North America Corporation Philips, LED Bulb, 565796",LED BULB,Philips® 565796 LED Bulb,Philips® LED Bulb,LED Bulb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,rule,direct_lookup,False,,True,False
576389,576389 100/200/300 Led Med 27k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Signify North America Corporation,Philips,576389,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Signify North America Corporation Philips, Product, 576389",PRODUCT,Philips® 576389 Product,Philips® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jawhrreve24tbs5safa68zvc` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99498, Requested 1062. Please try again in 8m3.84s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",direct_lookup,False,,True,False
